#,Transaction_ID,Officer_ID,Officer_Name,Site_ID,Site_Name,Site_Location,Activity_ID,Activity_Type,Activity_Description,Activity_Duration,Equipment_Used,Use_More_Than_Five_Equipments,Pollution_Level_Detected,Compliance_Status,Community_Feedback_Rating,Office_Location,Incentive_Received,Compliance_Target_Achieved,Price_ID,Monitoring_Date,Price,Total
5800,3298,29,Catherine Lee,131,Hunter Wetlands Centre,"South Bank, Brisbane, QLD 4101",3,Noise Level Measurement,Description 158,4.56,8,true,31.03,Compliant,2,Brisbane,No,No,D30FD6ED-E2D8-467E-9BA9-01E9AE4CFB38,2022-03-02,118.79,950.32
5801,2606,12,Beth Smith,417,Nobbys Beach,"Wharf Road, Newcastle East, NSW 2300",3,Noise Level Measurement,Description 39,4.85,12,true,279.38,Compliant,2,Newcastle,No,No,9154B641-C057-46EA-B449-01330F5F98B2,2022-08-24,462.30,5547.60
5802,4779,11,Paula Young,227,Jesmond Park,"Reserve Road, Newcastle, NSW 2300",3,Noise Level Measurement,Description 167,1.46,11,true,256.73,Compliant,3,Sydney,No,No,D61042CC-AA04-4B68-A932-016A80B5A0B4,2022-10-27,144.98,1594.78
5803,1737,10,Samantha Wright,262,Glenrock State Conservation Area,"Cottesloe Beach, Perth, WA 6011",4,Air Quality Check,Description 153,6.50,9,true,496.96,Non-Compliant,5,Perth,No,No,52C3442B-8513-4210-B77D-15559F2F2B72,2022-02-20,326.51,2938.59
5804,696,25,Isabella Thompson,543,Lambton Park,"Darling Harbour, Sydney, NSW 2000",1,Water Quality Test,Description 188,3.00,14,true,152.02,Compliant,2,Sydney,No,No,61FBE477-2D9A-4CAB-BB95-00AEF3EA7D94,2022-10-01,370.66,5189.24
5805,139,14,Natalie Walker,375,Croudace Bay Park,"Shortland Esplanade, Newcastle, NSW 2300",3,Noise Level Measurement,Description 104,2.44,13,true,127.62,Non-Compliant,3,Newcastle,Yes,No,4D0D91BC-1439-4FD8-944C-32F829EEFEEE,2022-10-07,490.11,6371.43
5806,3846,11,Paula Young,251,King Edward Park,"Shortland Esplanade, Newcastle, NSW 2300",2,Soil Quality Test,Description 200,2.38,7,true,221.56,Non-Compliant,2,Newcastle,No,No,3957F0E7-8651-4624-95E2-0C6E3BD1B493,2022-01-21,306.97,2148.79
5807,2298,7,Laura Clark,239,Lambton Park,"Victory Parade, Toronto, NSW 2283",3,Noise Level Measurement,Description 102,6.71,6,true,296.78,Compliant,5,Brisbane,No,No,CEE01ED8-92E5-458A-B627-178A59C0BB99,2022-01-01,330.54,1983.24
5808,1978,27,Fiona Wilson,338,Richley Reserve,"St Kilda Road, Melbourne, VIC 3004",4,Air Quality Check,Description 174,7.79,1,false,122.52,Non-Compliant,3,Melbourne,Yes,No,0F9CE859-6B45-4F37-86D8-0DC0A509FDD1,2022-01-23,287.66,287.66
5809,3729,1,Megan Lewis,507,King Edward Park,"Darwin Waterfront, Darwin, NT 0800",1,Water Quality Test,Description 81,5.78,1,false,241.53,Compliant,3,Darwin,No,No,2822B7A9-D6D4-45C5-9122-015B46D19B97,2022-09-01,332.03,332.03
5810,2655,20,Kate Harris,99,Awaba State Forest,"Shortland Esplanade, Newcastle, NSW 2300",3,Noise Level Measurement,Description 63,4.68,7,true,491.84,Compliant,5,Newcastle,No,No,0C3B73B7-0AF5-4A4F-9863-22F5D5614240,2022-05-27,249.67,1747.69
5811,1980,6,Grace Jones,544,Toronto Foreshore,"Reserve Road, Newcastle, NSW 2300",2,Soil Quality Test,Description 12,7.57,19,true,118.01,Compliant,3,Sydney,Yes,Yes,0FDE6383-516C-483A-AEA4-28CF47543FA4,2022-09-08,261.99,4977.81
5812,3579,1,Megan Lewis,417,Nobbys Beach,"Wharf Road, Newcastle East, NSW 2300",1,Water Quality Test,Description 111,6.01,16,true,226.23,Compliant,4,Melbourne,No,No,008808ED-5063-491C-8C45-335E3AC75B6E,2022-06-22,340.74,5451.84
5813,727,4,Diana Taylor,244,Jesmond Park,"Cottesloe Beach, Perth, WA 6011",1,Water Quality Test,Description 133,6.29,16,true,246.37,Compliant,3,Perth,Yes,No,A09EA6C4-5A3E-4FAD-BFCC-002419A7FDCF,2022-12-03,347.36,5557.76
5814,2292,1,Megan Lewis,528,Charlestown Park,"Lake Burley Griffin, Canberra, ACT 2600",2,Soil Quality Test,Description 105,3.15,20,true,150.89,Non-Compliant,2,Canberra,Yes,No,2A370168-F7D5-4A86-9DBA-04D8834AFCA5,2022-07-07,222.20,4444.00
5815,4737,19,Alice Johnson,59,Waratah Park,"John Parade, Merewether, NSW 2291",3,Noise Level Measurement,Description 19,1.96,16,true,358.27,Non-Compliant,1,Newcastle,No,No,BC39FC3D-8CB1-4316-9842-0E4B5E371EDE,2022-08-26,143.86,2301.76
5816,1008,10,Samantha Wright,118,Nobbys Beach,"Salamanca Place, Hobart, TAS 7000",3,Noise Level Measurement,Description 15,3.90,19,true,102.21,Compliant,2,Hobart,No,No,2CA2F345-5543-43D4-A525-01E98666B107,2022-01-19,364.99,6934.81
5817,3406,10,Samantha Wright,408,Braye Park,"Mindil Beach, Darwin, NT 0820",2,Soil Quality Test,Description 141,2.36,2,false,230.87,Non-Compliant,4,Darwin,No,No,3EFBEBCE-8199-4975-9FFC-2620856B5F23,2022-12-20,390.38,780.76
5818,551,10,Samantha Wright,243,Braye Park,"Darwin Waterfront, Darwin, NT 0800",3,Noise Level Measurement,Description 62,3.16,3,false,435.02,Compliant,2,Darwin,Yes,Yes,52C3442B-8513-4210-B77D-15559F2F2B72,2022-02-20,326.51,979.53
5819,3595,12,Beth Smith,329,Merewether Beach,"Broadbeach, Gold Coast, QLD 4218",1,Water Quality Test,Description 96,5.51,14,true,455.55,Compliant,1,Gold Coast,No,No,0DAEA716-C902-409E-A4FD-3337C9CE8368,2022-12-06,275.48,3856.72
5820,432,26,Uma Allen,176,Warners Bay Foreshore,"Wharf Road, Newcastle East, NSW 2300",4,Air Quality Check,Description 187,1.49,15,true,328.21,Compliant,4,Newcastle,No,No,485B5EF4-D5B2-4484-BA0D-17B2F328EF30,2022-12-19,468.08,7021.20
5821,1325,4,Diana Taylor,473,Toronto Foreshore,"Victory Parade, Toronto, NSW 2283",4,Air Quality Check,Description 193,1.22,10,true,204.73,Compliant,4,Sydney,Yes,Yes,A2556AEF-9FA1-42D7-A002-28CC74C128E4,2022-06-05,199.10,1991.00
5822,273,1,Megan Lewis,139,Redhead Beach,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 125,4.18,1,false,112.45,Non-Compliant,3,Brisbane,No,No,BFAA6C98-35EA-4131-B310-33488B69BA4F,2022-12-05,346.69,346.69
5823,2512,1,Megan Lewis,16,Belmont Wetlands State Park,"Darwin Waterfront, Darwin, NT 0800",3,Noise Level Measurement,Description 54,2.32,7,true,487.25,Non-Compliant,4,Darwin,Yes,Yes,A1B5D7E5-F8B1-4451-9BEE-015C6F1A8E31,2022-07-30,193.93,1357.51
5824,2704,16,Olivia Hall,50,Heaton State Forest,"St Kilda Road, Melbourne, VIC 3004",4,Air Quality Check,Description 145,3.97,7,true,35.61,Non-Compliant,3,Melbourne,No,No,3EECD3BD-F833-439B-8BCF-0E72F7AB8B66,2022-01-04,190.54,1333.78
5825,1983,27,Fiona Wilson,81,Merewether Beach,"Glenelg Beach, Adelaide, SA 5045",2,Soil Quality Test,Description 76,2.24,3,false,193.11,Compliant,4,Adelaide,No,No,2F67FF47-6D3E-4555-8B45-0D08BD2B98A6,2022-09-03,445.94,1337.82
5826,4473,11,Paula Young,79,Richley Reserve,"Kings Park, Perth, WA 6005",1,Water Quality Test,Description 33,6.66,20,true,132.25,Compliant,4,Perth,Yes,Yes,07692208-292D-4AF8-BCA9-166C9102DA86,2022-03-24,426.54,8530.80
5827,2050,15,Hannah Moore,489,Charlestown Park,"Cottesloe Beach, Perth, WA 6011",4,Air Quality Check,Description 12,6.18,15,true,499.53,Compliant,4,Perth,No,No,E2BDFDBE-40AC-4E93-BB3E-150BD995143C,2022-08-04,336.76,5051.40
5828,3771,5,Yvonne Cook,261,Waratah Park,"Shortland Esplanade, Newcastle, NSW 2300",4,Air Quality Check,Description 174,4.03,4,false,23.74,Non-Compliant,2,Newcastle,Yes,No,49A6D2E9-276C-471C-920D-3D244B1EDFD9,2022-04-24,242.30,969.20
5829,2348,5,Yvonne Cook,498,Newcastle Beach,"John Parade, Merewether, NSW 2291",3,Noise Level Measurement,Description 9,6.84,1,false,383.78,Compliant,2,Newcastle,No,No,3E15F0D4-1ACC-498B-B2BC-33093D5490F1,2022-07-17,101.35,101.35
5830,2087,6,Grace Jones,3,Richley Reserve,"Wharf Road, Newcastle East, NSW 2300",3,Noise Level Measurement,Description 3,4.28,15,true,194.58,Compliant,3,Newcastle,No,No,C97294AC-FDD4-44B0-BB2D-106C07E1665A,2022-02-02,202.11,3031.65
5831,815,24,Wendy Mitchell,357,Speers Point Park,"Circular Quay, Sydney, NSW 2000",3,Noise Level Measurement,Description 141,5.34,20,true,375.54,Compliant,2,Sydney,No,No,2A362362-6155-4C7A-861D-0D0F50490D73,2022-12-17,349.64,6992.80
5832,4155,4,Diana Taylor,188,Mount Sugarloaf,"Reserve Road, Newcastle, NSW 2300",2,Soil Quality Test,Description 168,5.47,14,true,499.82,Non-Compliant,3,Sydney,No,No,373F70FC-B91C-423E-BCB1-07AC108F7D25,2022-08-15,496.60,6952.40
5833,4520,19,Alice Johnson,365,Charlestown Park,"Kings Park, Perth, WA 6005",1,Water Quality Test,Description 7,4.11,6,true,116.95,Compliant,5,Perth,Yes,No,5A80FD92-7D88-4586-84F0-0D3D5EF213D9,2022-07-31,319.43,1916.58
5834,3100,26,Uma Allen,574,Newcastle Beach,"Shortland Esplanade, Newcastle, NSW 2300",2,Soil Quality Test,Description 23,4.73,15,true,193.50,Non-Compliant,4,Newcastle,No,No,03BAF624-778C-4733-89A5-1577654DE15C,2022-07-20,114.82,1722.30
5835,2779,12,Beth Smith,235,Watagan Mountains,"Shortland Esplanade, Newcastle, NSW 2300",4,Air Quality Check,Description 132,5.12,16,true,43.81,Non-Compliant,1,Newcastle,No,No,1636C0FB-9D37-48A9-8DDF-24ECF53FE040,2022-07-11,298.63,4778.08
5836,3005,23,Ella Brown,314,Awaba State Forest,"Queen Street Mall, Brisbane, QLD 4000",1,Water Quality Test,Description 47,2.10,14,true,5.48,Non-Compliant,5,Brisbane,Yes,No,4B506532-ABF6-4591-873C-1650986E1F16,2022-05-05,326.17,4566.38
5837,2916,10,Samantha Wright,96,Braye Park,"Broadbeach, Gold Coast, QLD 4218",1,Water Quality Test,Description 108,7.09,15,true,169.51,Compliant,3,Gold Coast,Yes,Yes,80F8ECFE-AC4C-4AC9-B7F9-02917B104149,2022-12-24,278.79,4181.85
5838,3115,2,Tina Scott,475,Croudace Bay Park,"Lake Burley Griffin, Canberra, ACT 2600",2,Soil Quality Test,Description 148,1.61,17,true,69.55,Compliant,2,Canberra,Yes,No,B7AF825F-CBFE-47ED-960B-167D1C9D8D50,2022-12-30,406.29,6906.93
5839,4180,6,Grace Jones,296,Croudace Bay Park,"Brooks Parade, Belmont, NSW 2280",3,Noise Level Measurement,Description 99,1.49,5,false,16.57,Non-Compliant,5,Canberra,No,No,98D339BD-3513-49EC-B07A-2306C2B424AA,2022-11-24,288.51,1442.55
5840,2097,13,Jane White,65,Richley Reserve,"Cottesloe Beach, Perth, WA 6011",3,Noise Level Measurement,Description 106,1.03,2,false,178.18,Compliant,2,Perth,No,No,A1B5D7E5-F8B1-4451-9BEE-015C6F1A8E31,2022-07-30,193.93,387.86
5841,2850,29,Catherine Lee,170,King Edward Park,"Surfers Paradise Beach, Gold Coast, QLD 4217",2,Soil Quality Test,Description 184,5.90,9,true,425.59,Non-Compliant,5,Gold Coast,Yes,No,3EECD3BD-F833-439B-8BCF-0E72F7AB8B66,2022-01-04,190.54,1714.86
5842,380,23,Ella Brown,466,Nobbys Beach,"St Kilda Road, Melbourne, VIC 3004",2,Soil Quality Test,Description 98,2.21,17,true,89.76,Non-Compliant,3,Melbourne,No,No,008808ED-5063-491C-8C45-335E3AC75B6E,2022-06-22,340.74,5792.58
5843,1086,14,Natalie Walker,50,Heaton State Forest,"St Kilda Road, Melbourne, VIC 3004",1,Water Quality Test,Description 123,1.21,15,true,125.85,Compliant,3,Melbourne,Yes,No,9154B641-C057-46EA-B449-01330F5F98B2,2022-08-24,462.30,6934.50
5844,3352,15,Hannah Moore,293,Croudace Bay Park,"Parliament House, Canberra, ACT 2600",4,Air Quality Check,Description 104,1.78,20,true,310.97,Non-Compliant,1,Canberra,No,No,E11CC122-EB20-4EF1-BFAD-184F59E7F6A0,2022-09-26,385.37,7707.40
5845,1162,14,Natalie Walker,167,Warners Bay Foreshore,"Federation Square, Melbourne, VIC 3000",2,Soil Quality Test,Description 190,3.71,20,true,355.00,Compliant,2,Melbourne,Yes,Yes,3C1366B9-2B45-4308-83A2-0295CBB6B43D,2022-02-14,325.81,6516.20
5846,818,26,Uma Allen,147,Hunter Wetlands Centre,"Darwin Waterfront, Darwin, NT 0800",1,Water Quality Test,Description 84,6.18,7,true,417.33,Non-Compliant,3,Darwin,Yes,No,21F42475-8E3F-479B-9C4A-33559E7E0D27,2022-03-16,140.49,983.43
5847,3751,11,Paula Young,570,Merewether Beach,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 87,6.45,9,true,16.32,Compliant,1,Brisbane,Yes,Yes,0596832F-3C52-4AC6-8AA5-01E3FEC6FCE8,2022-05-02,458.83,4129.47
5848,548,7,Laura Clark,401,Charlestown Park,"Parliament House, Canberra, ACT 2600",2,Soil Quality Test,Description 152,1.51,14,true,211.72,Compliant,3,Canberra,Yes,No,C6A54C72-99DB-431E-89F2-010038413E49,2022-02-08,184.15,2578.10
5849,4877,21,Xena Perez,87,Hunter Wetlands Centre,"Darling Harbour, Sydney, NSW 2000",1,Water Quality Test,Description 112,2.04,18,true,382.98,Non-Compliant,2,Sydney,Yes,No,4C0972CC-0AA4-4FE1-8EF7-22DCD17CCD6F,2022-06-04,406.54,7317.72
5850,2117,29,Catherine Lee,533,King Edward Park,"Rundle Mall, Adelaide, SA 5000",4,Air Quality Check,Description 79,3.44,17,true,251.49,Non-Compliant,3,Adelaide,No,No,BB790106-1AE2-4105-8DE1-0DE3A196A899,2022-03-20,115.47,1962.99
5851,754,9,Vicky Turner,517,Jesmond Park,"Salamanca Place, Hobart, TAS 7000",2,Soil Quality Test,Description 198,4.37,6,true,243.40,Compliant,1,Hobart,No,No,874C59D0-A1F6-4794-B0B5-008B57CBBCC7,2022-02-28,107.74,646.44
5852,1894,12,Beth Smith,423,Speers Point Park,"Darling Harbour, Sydney, NSW 2000",3,Noise Level Measurement,Description 140,1.47,3,false,207.54,Compliant,1,Sydney,No,No,06C886CE-E6AB-4347-AFFA-23559AA8E063,2022-10-21,257.00,771.00
5853,2953,27,Fiona Wilson,473,Toronto Foreshore,"Victory Parade, Toronto, NSW 2283",3,Noise Level Measurement,Description 52,4.60,18,true,119.33,Non-Compliant,1,Adelaide,Yes,Yes,855990A6-8378-4186-B39B-18905CFFC870,2022-12-28,144.87,2607.66
5854,4563,7,Laura Clark,124,Glenrock State Conservation Area,"Scout Camp Road, Whitebridge, NSW 2290",1,Water Quality Test,Description 23,6.12,19,true,164.30,Compliant,2,Hobart,Yes,Yes,10DBC6A4-FFF8-4E2F-9CB8-238B6B0BCD53,2022-07-09,248.65,4724.35
5855,192,25,Isabella Thompson,170,King Edward Park,"Surfers Paradise Beach, Gold Coast, QLD 4217",1,Water Quality Test,Description 47,7.29,10,true,477.39,Non-Compliant,5,Gold Coast,Yes,Yes,910EC891-156D-4F82-9111-023C1AB25227,2022-06-10,417.35,4173.50
5856,2899,18,Rachel King,417,Nobbys Beach,"Wharf Road, Newcastle East, NSW 2300",3,Noise Level Measurement,Description 67,4.58,4,false,180.85,Non-Compliant,5,Perth,No,No,EEFDE026-6ADF-4587-8414-0DB81F02D5E7,2022-07-29,116.13,464.52
5857,4630,11,Paula Young,362,Jesmond Park,"Parliament House, Canberra, ACT 2600",1,Water Quality Test,Description 111,1.53,17,true,75.34,Non-Compliant,4,Canberra,No,No,2F67FF47-6D3E-4555-8B45-0D08BD2B98A6,2022-09-03,445.94,7580.98
5858,1610,15,Hannah Moore,384,Speers Point Park,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 71,5.73,6,true,39.97,Compliant,3,Brisbane,No,No,8E6EAD5B-B9DE-41F5-93D2-24FD9CA06A1F,2022-08-29,282.86,1697.16
5859,2215,26,Uma Allen,77,Watagan Mountains,"Watagan Forest Road, Watagan Mountains, NSW 2325",2,Soil Quality Test,Description 122,6.76,1,false,14.98,Compliant,4,Canberra,Yes,Yes,469B75E5-B54C-411F-B703-00E2F6FA358D,2022-03-05,418.62,418.62
5860,1805,10,Samantha Wright,101,Belmont Wetlands State Park,"Reserve Road, Newcastle, NSW 2300",1,Water Quality Test,Description 170,5.84,13,true,280.14,Non-Compliant,2,Sydney,Yes,No,52E0D94A-12C2-45EF-BEB1-01D2C1C9EBFA,2022-10-18,179.27,2330.51
5861,812,5,Yvonne Cook,368,Heaton State Forest,"Shortland Esplanade, Newcastle, NSW 2300",3,Noise Level Measurement,Description 136,3.14,15,true,477.45,Non-Compliant,2,Newcastle,No,No,95EDC32B-566C-4BBE-AF31-0DD71500F651,2022-06-20,244.72,3670.80
5862,969,4,Diana Taylor,293,Croudace Bay Park,"Parliament House, Canberra, ACT 2600",2,Soil Quality Test,Description 101,3.89,11,true,152.33,Non-Compliant,5,Canberra,No,No,4725C0A3-AF66-4C89-8CCA-16894BCBE8FB,2022-04-28,293.30,3226.30
5863,3452,24,Wendy Mitchell,417,Nobbys Beach,"Wharf Road, Newcastle East, NSW 2300",2,Soil Quality Test,Description 86,5.73,9,true,287.88,Compliant,2,Canberra,Yes,No,ACFD66DA-607D-479B-8617-22CDB25A6B18,2022-09-07,239.47,2155.23
5864,3894,2,Tina Scott,410,Jesmond Park,"John Parade, Merewether, NSW 2291",4,Air Quality Check,Description 179,7.31,10,true,264.11,Non-Compliant,5,Newcastle,Yes,Yes,1CBD5AD0-3274-4F92-AC85-0D70B4513148,2022-11-07,435.03,4350.30
5865,4720,5,Yvonne Cook,510,Blackbutt Nature Reserve,"Carnley Avenue, Kotara, NSW 2289",2,Soil Quality Test,Description 74,6.51,12,true,393.49,Non-Compliant,2,Melbourne,No,No,0F9CE859-6B45-4F37-86D8-0DC0A509FDD1,2022-01-23,287.66,3451.92
5866,1626,14,Natalie Walker,386,Belmont Wetlands State Park,"Heaton Road, Awaba, NSW 2283",2,Soil Quality Test,Description 34,6.14,20,true,220.22,Compliant,5,Canberra,No,No,21F42475-8E3F-479B-9C4A-33559E7E0D27,2022-03-16,140.49,2809.80
5867,4506,10,Samantha Wright,533,King Edward Park,"Rundle Mall, Adelaide, SA 5000",2,Soil Quality Test,Description 144,2.07,13,true,418.38,Compliant,2,Adelaide,Yes,No,1DA84609-A9D9-4DE0-95DA-25637C470379,2022-06-27,363.50,4725.50
5868,1874,24,Wendy Mitchell,44,Blackbutt Nature Reserve,"Mount Wellington, Hobart, TAS 7054",3,Noise Level Measurement,Description 158,7.22,6,true,481.64,Compliant,5,Hobart,Yes,No,BFAA6C98-35EA-4131-B310-33488B69BA4F,2022-12-05,346.69,2080.14
5869,3643,26,Uma Allen,528,Charlestown Park,"Lake Burley Griffin, Canberra, ACT 2600",3,Noise Level Measurement,Description 86,2.32,1,false,97.48,Compliant,2,Canberra,Yes,Yes,5B39BF8F-CE37-48A2-A6AD-01358F83EC7B,2022-10-31,393.93,393.93
5870,3297,20,Kate Harris,339,Toronto Foreshore,"South Bank, Brisbane, QLD 4101",3,Noise Level Measurement,Description 111,2.39,14,true,341.02,Compliant,3,Brisbane,Yes,No,CABC4A9A-7C79-403D-B8E9-102B3C12AC87,2022-09-04,232.22,3251.08
5871,1016,23,Ella Brown,376,Lambton Park,"Broadbeach, Gold Coast, QLD 4218",2,Soil Quality Test,Description 13,5.46,19,true,340.77,Compliant,3,Gold Coast,No,No,84E7EE2D-0EE1-478C-B3D8-0EAB0A9F179B,2022-06-13,168.52,3201.88
5872,4953,7,Laura Clark,364,King Edward Park,"South Bank, Brisbane, QLD 4101",4,Air Quality Check,Description 80,5.74,1,false,373.04,Non-Compliant,4,Brisbane,Yes,Yes,3957F0E7-8651-4624-95E2-0C6E3BD1B493,2022-01-21,306.97,306.97
5873,3591,9,Vicky Turner,479,Waratah Park,"Salamanca Place, Hobart, TAS 7000",3,Noise Level Measurement,Description 22,3.28,6,true,181.38,Compliant,5,Hobart,Yes,No,8E6EAD5B-B9DE-41F5-93D2-24FD9CA06A1F,2022-08-29,282.86,1697.16
5874,1345,7,Laura Clark,496,Richley Reserve,"Parliament House, Canberra, ACT 2600",1,Water Quality Test,Description 118,1.37,6,true,421.94,Compliant,5,Canberra,Yes,Yes,0A1C32B4-D3B8-4B9C-BEAF-004E7A42C021,2022-01-24,450.63,2703.78
5875,660,2,Tina Scott,222,Awaba State Forest,"Mindil Beach, Darwin, NT 0820",2,Soil Quality Test,Description 21,3.02,11,true,218.78,Compliant,4,Darwin,No,No,0BCD64AE-A6D6-48F8-800E-24808BC9840E,2022-05-20,216.13,2377.43
5876,189,20,Kate Harris,316,Lambton Park,"Queen Street Mall, Brisbane, QLD 4000",2,Soil Quality Test,Description 168,6.79,14,true,39.44,Compliant,3,Brisbane,Yes,No,8C17017D-78A7-4510-B4C4-16B54C18EDA4,2022-11-19,401.66,5623.24
5877,302,21,Xena Perez,352,Redhead Beach,"Darling Harbour, Sydney, NSW 2000",2,Soil Quality Test,Description 159,6.10,13,true,105.46,Compliant,1,Sydney,No,No,F4D4F9F2-E971-4C00-97AD-24FAE7DA80CA,2022-01-25,141.44,1838.72
5878,4007,9,Vicky Turner,425,Waratah Park,"Cottesloe Beach, Perth, WA 6011",4,Air Quality Check,Description 161,1.34,9,true,371.83,Compliant,2,Perth,Yes,No,D5DE4701-5B42-4DAA-AAED-00C599BC4B76,2022-07-01,200.34,1803.06
5879,932,7,Laura Clark,118,Nobbys Beach,"Salamanca Place, Hobart, TAS 7000",3,Noise Level Measurement,Description 141,6.97,10,true,320.68,Compliant,5,Hobart,Yes,No,0BCD64AE-A6D6-48F8-800E-24808BC9840E,2022-05-20,216.13,2161.30
5880,3070,13,Jane White,528,Charlestown Park,"Lake Burley Griffin, Canberra, ACT 2600",2,Soil Quality Test,Description 91,2.08,20,true,250.03,Compliant,3,Canberra,No,No,8541D886-2640-434D-B660-000A8C4EB8FB,2022-09-09,249.39,4987.80
5881,159,19,Alice Johnson,387,Speers Point Park,"Darwin Waterfront, Darwin, NT 0800",3,Noise Level Measurement,Description 108,4.54,5,false,246.77,Non-Compliant,3,Darwin,Yes,No,D769C392-9027-4C4B-BB7C-17DAC513E63D,2022-06-17,407.71,2038.55
5882,2202,18,Rachel King,459,Redhead Beach,"Mindil Beach, Darwin, NT 0820",4,Air Quality Check,Description 59,1.38,18,true,247.01,Compliant,4,Darwin,No,No,B781EF91-A8E7-4B50-9B0D-1533908B3393,2022-01-15,234.93,4228.74
5883,2653,24,Wendy Mitchell,146,Waratah Park,"Lake Burley Griffin, Canberra, ACT 2600",1,Water Quality Test,Description 129,5.08,14,true,29.45,Non-Compliant,3,Canberra,No,No,C6A54C72-99DB-431E-89F2-010038413E49,2022-02-08,184.15,2578.10
5884,2887,9,Vicky Turner,350,Richley Reserve,"Federation Square, Melbourne, VIC 3000",2,Soil Quality Test,Description 9,6.90,12,true,347.01,Compliant,5,Melbourne,Yes,No,57434E61-CCE9-4900-B6FE-15E838FEBA70,2022-08-19,147.85,1774.20
5885,3879,4,Diana Taylor,394,Awaba State Forest,"South Bank, Brisbane, QLD 4101",2,Soil Quality Test,Description 129,1.97,6,true,327.41,Non-Compliant,3,Brisbane,No,No,B0D7E1F0-6C05-410C-82F3-16BDA085C47C,2022-04-12,308.30,1849.80
5886,2845,18,Rachel King,113,Hunter Wetlands Centre,"Circular Quay, Sydney, NSW 2000",3,Noise Level Measurement,Description 67,5.12,11,true,258.89,Compliant,3,Sydney,Yes,No,4061F250-35F4-411F-8189-0DED00237A55,2022-08-17,215.28,2368.08
5887,1786,19,Alice Johnson,508,Awaba State Forest,"Broadbeach, Gold Coast, QLD 4218",3,Noise Level Measurement,Description 82,4.29,12,true,61.43,Compliant,5,Gold Coast,Yes,No,7E50C118-7313-4282-8413-01C8337FAE47,2022-11-17,276.82,3321.84
5888,1457,14,Natalie Walker,151,Mount Sugarloaf,"Rundle Mall, Adelaide, SA 5000",3,Noise Level Measurement,Description 110,3.49,7,true,285.58,Compliant,2,Adelaide,No,No,5A80FD92-7D88-4586-84F0-0D3D5EF213D9,2022-07-31,319.43,2236.01
5889,809,18,Rachel King,101,Belmont Wetlands State Park,"Reserve Road, Newcastle, NSW 2300",3,Noise Level Measurement,Description 56,4.88,15,true,237.61,Compliant,2,Sydney,Yes,Yes,B6A03CA7-7A51-4EA4-8A6B-02D901970DA7,2022-03-06,365.17,5477.55
5890,1119,24,Wendy Mitchell,422,King Edward Park,"Queen Street Mall, Brisbane, QLD 4000",1,Water Quality Test,Description 73,3.49,3,false,311.65,Non-Compliant,4,Brisbane,No,No,57A0EDB0-6673-4EEC-B33D-024202A74F14,2022-06-16,198.99,596.97
5891,2721,21,Xena Perez,388,Lambton Park,"Rundle Mall, Adelaide, SA 5000",2,Soil Quality Test,Description 82,1.36,6,true,414.35,Non-Compliant,5,Adelaide,No,No,FBD85C34-8F63-48BE-A8F4-0C8FB6FCB3FF,2022-05-25,468.73,2812.38
5892,3716,5,Yvonne Cook,146,Waratah Park,"Lake Burley Griffin, Canberra, ACT 2600",2,Soil Quality Test,Description 43,1.97,9,true,125.74,Non-Compliant,1,Canberra,No,No,0F9CE859-6B45-4F37-86D8-0DC0A509FDD1,2022-01-23,287.66,2588.94
5893,763,1,Megan Lewis,325,Mount Sugarloaf,"Circular Quay, Sydney, NSW 2000",3,Noise Level Measurement,Description 178,2.56,2,false,148.81,Compliant,1,Sydney,Yes,Yes,61FBE477-2D9A-4CAB-BB95-00AEF3EA7D94,2022-10-01,370.66,741.32
5894,2520,18,Rachel King,543,Lambton Park,"Darling Harbour, Sydney, NSW 2000",3,Noise Level Measurement,Description 166,6.83,8,true,488.61,Compliant,2,Sydney,Yes,No,13C74404-2026-46B2-B6DB-025078EE6CFA,2022-04-03,272.72,2181.76
5895,38,4,Diana Taylor,79,Richley Reserve,"Kings Park, Perth, WA 6005",3,Noise Level Measurement,Description 108,6.68,10,true,91.49,Non-Compliant,5,Perth,No,No,69963074-46E3-4E0E-9BBD-348ED5B5D962,2022-10-22,474.78,4747.80
5896,994,25,Isabella Thompson,81,Merewether Beach,"Glenelg Beach, Adelaide, SA 5045",3,Noise Level Measurement,Description 30,1.42,16,true,16.16,Compliant,2,Adelaide,Yes,Yes,971B9577-BC7F-408E-B6E6-351007558A1D,2022-02-15,154.65,2474.40
5897,3195,20,Kate Harris,297,Mount Sugarloaf,"Broadbeach, Gold Coast, QLD 4218",1,Water Quality Test,Description 175,7.58,18,true,67.04,Non-Compliant,4,Gold Coast,No,No,3E15F0D4-1ACC-498B-B2BC-33093D5490F1,2022-07-17,101.35,1824.30
5898,4295,16,Olivia Hall,137,Speers Point Park,"Surfers Paradise Beach, Gold Coast, QLD 4217",2,Soil Quality Test,Description 168,7.71,4,false,275.22,Compliant,1,Gold Coast,Yes,Yes,9D160974-888F-48D1-9EF9-2603ECA60A00,2022-10-20,395.41,1581.64
